"Uniprot"	"ProteinNames"	"Symbol"	"LFQ.intensity.AROM_Rep1"	"LFQ.intensity.AROM_Rep2"	"LFQ.intensity.AROM_Rep3"	"LFQ.intensity.WT_Rep1"	"LFQ.intensity.WT_Rep2"	"LFQ.intensity.WT_Rep3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
"P61082"	"NEDD8-conjugating enzyme Ubc12"	"Ube2m"	107530000	86518000	118500000	141060000	174160000	148650000	-0.575981074914041	-3.54797286551133	-2.85263088999758	0.0238419489928155	0.0271937735335413	0.0602529734823415	0.053344425184881	4	2.37770806225332	0.0975256303366687	0.0395318471552439	0.0611528251751011	"Not Significant"	"Not Significant"	1.56553052352381	1.62265824548266
"P61087"	"Ubiquitin-conjugating enzyme E2 K"	"Ube2k"	53526000	52679000	54151000	71170000	91189000	72180000	-0.539090800107441	-4.62625770079696	-2.97863666630313	0.00983478476837323	0.0229390425655512	0.0434455854583001	0.048001585628451	4	2.37770806225332	0.0975256303366687	0.0203683316500843	0.0491337642095611	"Not Significant"	"Not Significant"	1.63942471272836	2.0072351400589
"P61089"	"Ubiquitin-conjugating enzyme E2 N"	"Ube2n"	371450000	312790000	481210000	406670000	461950000	442350000	-0.190584852777318	-1.01099404159563	-0.883554194869821	0.369206856388542	0.40900508179935	0.292801034681017	0.307742435461264	4	2.37770806225332	0.0975256303366687	0.0533053536494861	0.0697913557317198	"Not Significant"	"Not Significant"	0.38827129594448	0.432730242467196
"P61161"	"Actin-related protein 2"	"Actr2"	170590000	223790000	210650000	79365000	81003000	100090000	1.21453555165852	7.60013206684618	6.05333101189223	0.00160817639141541	0.000733188107923437	0.0232767897032234	0.0100063933271522	4	2.37770806225332	0.0975256303366687	0.038306232897306	0.0603841388407787	"Not Significant"	"Not Significant"	3.13478458777026	2.79366631776606
"P61164"	"Alpha-centractin"	"Actr1a"	216020000	149950000	174980000	284380000	212840000	194470000	-0.351433494860052	-1.56152241090965	-1.48498431664608	0.193426828957986	0.185213164719452	0.192895628330249	0.184613281031551	4	2.37770806225332	0.0975256303366687	0.0759768211263704	0.0840105499974882	"Not Significant"	"Not Significant"	0.732328147449886	0.713483287955664
"P61202"	"COP9 signalosome complex subunit 2"	"Cops2"	154960000	146330000	153080000	201270000	213030000	187930000	-0.40499230323764	-6.98053926880934	-2.49489611703024	0.00221511650347491	0.0445323336777959	0.0260875238609989	0.0731330075967883	4	2.37770806225332	0.0975256303366687	0.00504901718952533	0.0395257267697624	"Not Significant"	"Not Significant"	1.35132454545191	2.65460342723518
"P61211"	"ADP-ribosylation factor-like protein 1"	"Arl1"	39315000	48581000	47324000	55088000	65853000	63680000	-0.451261175061732	-3.62736672202688	-2.44925303986756	0.0222116446298687	0.0474687426870398	0.0585309782162911	0.0756405459775177	4	2.37770806225332	0.0975256303366687	0.0232147638463729	0.0509190025230771	"Not Significant"	"Not Significant"	1.32359227136384	1.65341928353918
"P61222"	"ATP-binding cassette sub-family E member 1"	"Abce1"	40444000	57567000	60826000	62347000	80881000	74922000	-0.471884844843435	-2.1898915609374	-2.04278309488335	0.0937034199246584	0.0843186428975685	0.120198546766957	0.108846093526047	4	2.37770806225332	0.0975256303366687	0.069649515297774	0.080042161500031	"Not Significant"	"Not Significant"	1.07407639201341	1.02824455823385
"P61226"	"Ras-related protein Rap-2b"	"Rap2b"	21147000	31283000	31330000	0	9831000	11485000	1.48848393773352	6.41856359075052	6.18226025943643	0.0030282936488379	0.000652160136464525	0.0287841881993828	0.00953785914211397	4	2.37770806225332	0.0975256303366687	0.0806684788473095	0.0869530852625981	"Not Significant"	"Not Significant"	3.18564575113355	2.5188020142821
"P61255"	"60S ribosomal protein L26"	"Rpl26"	68844000	79188000	87041000	112310000	100710000	91245000	-0.373662382852482	-2.85331680064312	-1.99743909777493	0.0462405262413201	0.0899314667923625	0.0798027024971469	0.113340512119468	4	2.37770806225332	0.0975256303366687	0.0257246828885079	0.0524931849833813	"Not Significant"	"Not Significant"	1.04608832313681	1.33497723206155
"P61290"	"Proteasome activator complex subunit 3"	"Psme3"	65045000	53685000	84060000	56275000	70058000	69457000	0.0334042029417868	0.156098488341725	0.145152800829507	0.883516671215843	0.889069793483376	0.484677234516768	0.485869938365999	4	2.37770806225332	0.0975256303366687	0.0686904072660874	0.0794406237549197	"Not Significant"	"Not Significant"	0.0510641448397497	0.0537852513086169
"Q9CQL1"	"Protein mago nashi homolog 2;Protein mago nashi homolog"	"Magohb"	78453000	97921000	57072000	89764000	109950000	95169000	-0.366391449432346	-1.51289824115266	-1.48318362859687	0.204854552933021	0.185675731816102	0.200322529398946	0.184963526963673	4	2.37770806225332	0.0975256303366687	0.0879756497124813	0.0915360299780638	"Not Significant"	"Not Significant"	0.731244855695286	0.68855437932268
"P61358"	"60S ribosomal protein L27"	"Rpl27"	65900000	67624000	108150000	93389000	82387000	88416000	-0.165733741996321	-0.696090463904285	-0.677774431023618	0.524699957403466	0.521732652616745	0.361577273259869	0.358181167144463	4	2.37770806225332	0.0975256303366687	0.0850318764348383	0.0896897408416477	"Not Significant"	"Not Significant"	0.282551982124647	0.280088971058837
"P61407"	"Tudor domain-containing protein 6"	"Tdrd6"	330200000	146710000	218380000	513400000	566270000	567010000	-1.32059983639332	-3.87051872094427	-4.23468779726077	0.0179855509500163	0.00476973848054807	0.0542633763349275	0.0221362468695427	4	2.37770806225332	0.0975256303366687	0.174620566386017	0.145878383580824	"Not Significant"	"Not Significant"	2.32150543219017	1.74507625393182
"P61514"	"60S ribosomal protein L37a"	"Rpl37a"	7784700	0	12149000	15047000	12013000	12166000	-0.479042183380096	-2.1630614631361	-2.04262960177702	0.0965573431182402	0.0843370370599757	0.122194472846954	0.108846093526047	4	2.37770806225332	0.0975256303366687	0.0735700506720048	0.0825010607384171	"Not Significant"	"Not Significant"	1.07398166074475	1.01521469283782
"P61620"	"Protein transport protein Sec61 subunit alpha isoform 1;Protein transport protein Sec61 subunit alpha isoform 2"	"Sec61a1"	40179000	48370000	49522000	28191000	21566000	9078200	1.37471744325963	2.73615821061179	3.21743378736636	0.0521112403536277	0.016714053560285	0.0854513628191329	0.0400077759951907	4	2.37770806225332	0.0975256303366687	0.378648058553558	0.273841275689407	"Not Significant"	"Not Significant"	1.77691821046734	1.28306858961725
"P61750"	"ADP-ribosylation factor 4"	"Arf4"	73920000	86569000	59789000	83886000	112400000	101980000	-0.443173063609737	-2.2344883797371	-2.00388635079553	0.089165505326453	0.0891111316895082	0.116835136127696	0.113024241009564	4	2.37770806225332	0.0975256303366687	0.0590040428362906	0.0733654855797336	"Not Significant"	"Not Significant"	1.0500680408637	1.04980312481398
"P61759"	"Prefoldin subunit 3"	"Vbp1"	21815000	19560000	32800000	15645000	27191000	30694000	0.0333783740066858	0.0888747677970546	0.0994250602180179	0.933453384282489	0.923852941549685	0.499299318843509	0.496082743841503	4	2.37770806225332	0.0975256303366687	0.211575148433668	0.169055726718474	"Not Significant"	"Not Significant"	0.0343971540573307	0.0299073654003691
"P61804"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1"	"Dad1"	0	39824000	57172000	43340000	49119000	41206000	-0.735093540729069	-0.860054395747736	-1.05836080918716	0.43825311281006	0.328320645403472	0.325690654713486	0.268004100055486	4	2.37770806225332	0.0975256303366687	1.09578318680815	0.723617352772007	"Not Significant"	"Not Significant"	0.483701807179604	0.358274990530388
"P61922"	"4-aminobutyrate aminotransferase, mitochondrial"	"Abat"	473750000	384130000	292200000	665700000	526820000	573240000	-0.639548268458392	-2.84651373790071	-2.70500810983725	0.0465596651585146	0.0332755545250322	0.080104448603857	0.0603023497235799	4	2.37770806225332	0.0975256303366687	0.0757201290809636	0.0838495567109337	"Not Significant"	"Not Significant"	1.47787469843315	1.33199015164709
"P61924"	"Coatomer subunit zeta-1"	"Copz1"	0	15060000	22016000	0	16933000	26974000	-0.283322690896116	-0.384022057362554	-0.468557811517548	0.720502804874798	0.65497475671829	0.437101540816634	0.410400103656179	4	2.37770806225332	0.0975256303366687	0.816472637781804	0.548438090065107	"Not Significant"	"Not Significant"	0.183775437762737	0.142364324163974
"P61957"	"Small ubiquitin-related modifier 2"	"Sumo2"	189300000	141600000	212800000	218370000	253050000	281050000	-0.481676710735962	-2.35975600634296	-2.14616842174086	0.0776835917646147	0.0728046234156475	0.106569457471617	0.0989520889650799	4	2.37770806225332	0.0975256303366687	0.0624983217777794	0.0755570433665629	"Not Significant"	"Not Significant"	1.13784104019045	1.10967070267406
"P61961"	"Ubiquitin-fold modifier 1"	"Ufm1"	0	48439000	52677000	0	42352000	53181000	0.310600142065149	0.236407740675259	0.295226817794969	0.824728807605491	0.777197594771146	0.470059784688728	0.452910214776845	4	2.37770806225332	0.0975256303366687	2.58923324214598	1.66028616279601	"Not Significant"	"Not Significant"	0.109468552101122	0.0836888353561172
"P61963"	"DDB1- and CUL4-associated factor 7"	"Dcaf7"	10224000	9373500	14335000	12720000	16955000	14099000	-0.382080301091488	-1.71459909961561	-1.62354194955355	0.161568291244793	0.152667037863236	0.17095174889175	0.163137414615782	4	2.37770806225332	0.0975256303366687	0.0744861232138542	0.0830756072889381	"Not Significant"	"Not Significant"	0.816254720765407	0.791643868119854
"P61965"	"WD repeat-containing protein 5"	"Wdr5"	0	10269000	9197800	0	9567400	8446400	0.31167182634878	0.953572184501673	1.03181842251702	0.394299025260917	0.339688639930826	0.305674318647898	0.274455603141458	4	2.37770806225332	0.0975256303366687	0.160243049886888	0.136861027277406	"Not Significant"	"Not Significant"	0.468918976821028	0.404174296536537
"P61967"	"AP-1 complex subunit sigma-1A"	"Ap1s1"	0	13027000	16579000	13510000	14168000	13553000	-0.613664389194012	-0.854601528534084	-1.04080929437159	0.440935575428078	0.335802989288362	0.326954660428958	0.271844253327576	4	2.37770806225332	0.0975256303366687	0.773438475222966	0.521447727923236	"Not Significant"	"Not Significant"	0.473915442129888	0.355624860146654
"P61971"	"Nuclear transport factor 2"	"Nutf2"	0	50176000	0	0	59792000	61486000	-1.41974581650721	-1.06499952417009	-1.33039316278557	0.346893603776751	0.22898306737224	0.283196752582302	0.212213458216939	4	2.37770806225332	0.0975256303366687	2.66571445434792	1.70825399792136	"Not Significant"	"Not Significant"	0.640196631278836	0.459803707854889
"P61979"	"Heterogeneous nuclear ribonucleoprotein K"	"Hnrnpk"	2033200000	1380900000	1514400000	2451200000	1932100000	1668800000	-0.29812057693151	-1.27760340169665	-1.23374693178717	0.270501237121182	0.260821611627665	0.239371135993587	0.230308570981648	4	2.37770806225332	0.0975256303366687	0.0816738533858915	0.0875836406462993	"Not Significant"	"Not Significant"	0.58365642589343	0.567830744333109
"P61982"	"14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed"	"Ywhag"	1105400000	715620000	666190000	881100000	409320000	415860000	0.604330389154872	1.40395199429124	1.61256080397253	0.233009428084464	0.155036293203224	0.217530838987637	0.164342570692627	4	2.37770806225332	0.0975256303366687	0.277930116857697	0.210672538134947	"Not Significant"	"Not Significant"	0.809566623811307	0.632626506088922
"P62071"	"Ras-related protein R-Ras2"	"Rras2"	39116000	72678000	61612000	39458000	47564000	50823000	0.292273172685089	1.01234263323044	1.05659653683	0.368634611958636	0.329066626759661	0.292625905191573	0.26821820982307	4	2.37770806225332	0.0975256303366687	0.125029966040384	0.114775924916002	"Not Significant"	"Not Significant"	0.482716160698831	0.433403890286405
"P62075"	"Mitochondrial import inner membrane translocase subunit Tim13"	"Timm13"	0	24592000	29420000	0	20914000	28110000	0.138519138627887	0.220822010621669	0.26607274988807	0.836044703028478	0.798577389839444	0.472557221967181	0.459691625554709	4	2.37770806225332	0.0975256303366687	0.590236555982546	0.406546313526608	"Not Significant"	"Not Significant"	0.0976829901684441	0.0777705003605702
"P62082"	"40S ribosomal protein S7"	"Rps7"	384410000	175020000	179560000	362510000	1.63e+08	135610000	0.197425111546031	0.344591584536154	0.411562926752449	0.747756602560451	0.694135532647251	0.445394893672981	0.423765107898225	4	2.37770806225332	0.0975256303366687	0.492364473583132	0.345162454971732	"Not Significant"	"Not Significant"	0.158555723588347	0.126239743535145
"P62141"	"Serine/threonine-protein phosphatase PP1-beta catalytic subunit"	"Ppp1cb"	51934000	33656000	0	67007000	54143000	49205000	-1.57119346808637	-1.35057791866621	-1.6815426082246	0.248181486118079	0.140712883481154	0.226603540497527	0.154616348482114	4	2.37770806225332	0.0975256303366687	2.0300713359077	1.30958845084039	"Not Significant"	"Not Significant"	0.851666137329865	0.605230619197691
"P62192"	"26S protease regulatory subunit 4"	"Psmc1"	216910000	142100000	183430000	237920000	203640000	187390000	-0.227769585941845	-1.11591147932524	-1.01488208997648	0.326971755369635	0.347105724303347	0.273365087918888	0.27761687797607	4	2.37770806225332	0.0975256303366687	0.0624918286556481	0.0755529709806412	"Not Significant"	"Not Significant"	0.459538224090453	0.485489761152866
"P62196"	"26S protease regulatory subunit 8"	"Psmc5"	243970000	213040000	266870000	251290000	292010000	257790000	-0.149200704058781	-1.28869925935978	-0.825760891768605	0.266986197705919	0.438731625840177	0.23790395023475	0.323094924382048	4	2.37770806225332	0.0975256303366687	0.0201061929634113	0.0489693548737218	"Not Significant"	"Not Significant"	0.357801058476697	0.573511189628294
"P62242"	"40S ribosomal protein S8"	"Rps8"	227370000	204680000	213730000	300420000	252570000	222720000	-0.254897929801282	-1.92121956653978	-1.35707892546201	0.127092947745934	0.220819128552505	0.144380860764085	0.207310070371899	4	2.37770806225332	0.0975256303366687	0.0264040090877348	0.0529192478840948	"Not Significant"	"Not Significant"	0.655963308365972	0.895878547321672
"P62245"	"40S ribosomal protein S15a"	"Rps15a"	131160000	152090000	116120000	140530000	125090000	123890000	0.0296550772475131	0.233833641142975	0.160059894819516	0.826594258681387	0.877783973151431	0.470318222999699	0.481939412135601	4	2.37770806225332	0.0975256303366687	0.0241254483844748	0.0514901698008594	"Not Significant"	"Not Significant"	0.0566123529002934	0.082707615545542
"P62254"	"Ubiquitin-conjugating enzyme E2 G1;Ubiquitin-conjugating enzyme E2 G1, N-terminally processed"	"Ube2g1"	9745300	10053000	8962800	8466800	0	0	-0.17156575409988	-0.872189167511214	-0.778980203345818	0.432331077837019	0.463907078223895	0.322895251921934	0.334397568398301	4	2.37770806225332	0.0975256303366687	0.0580404925168657	0.072761161700359	"Not Significant"	"Not Significant"	0.333569001031299	0.364183544369179
"P62259"	"14-3-3 protein epsilon"	"Ywhae"	2504900000	2.144e+09	2681700000	3260600000	3299100000	4044800000	-0.531690858495986	-3.82562864698169	-2.78858191397943	0.0186879238437762	0.0296730750912054	0.054890873381343	0.0562250327143188	4	2.37770806225332	0.0975256303366687	0.0289737043488437	0.0545309210657619	"Not Significant"	"Not Significant"	1.52763744438288	1.72843894438229
"P62264"	"40S ribosomal protein S14"	"Rps14"	82991000	79365000	117910000	97919000	88641000	54395000	0.23934498572277	0.752029871114864	0.807894493326037	0.493864695742755	0.448229374325627	0.348724555192248	0.328387611625674	4	2.37770806225332	0.0975256303366687	0.151939167729159	0.131652960632352	"Not Significant"	"Not Significant"	0.348499685753864	0.306392018568399
"P62267"	"40S ribosomal protein S23"	"Rps23"	54233000	9126000	45098000	88740000	30739000	23078000	-0.498627998541154	-0.494788154251096	-0.613213124000016	0.646694260149167	0.560955118206233	0.409666606582691	0.374183051668022	4	2.37770806225332	0.0975256303366687	1.52337208745482	0.991794507620072	"Not Significant"	"Not Significant"	0.251071885080952	0.189300993694303
"P62270"	"40S ribosomal protein S18"	"Rps18"	222290000	209430000	254490000	2.26e+08	234680000	220260000	0.00676498112223446	0.0774792786780139	0.0397110985739535	0.941963100266199	0.969537618307901	0.502002653782107	0.507685634346184	4	2.37770806225332	0.0975256303366687	0.0114354510558221	0.0435311994592981	"Not Significant"	"Not Significant"	0.0134353355212349	0.0259661095899801
"P62281"	"40S ribosomal protein S11"	"Rps11"	120290000	97957000	166930000	129980000	111260000	109110000	0.10599082231718	0.445787354960142	0.433812325617747	0.678816037075504	0.67871738676402	0.421048125911972	0.417724890616864	4	2.37770806225332	0.0975256303366687	0.0847953997034048	0.0895414262878141	"Not Significant"	"Not Significant"	0.168311025305433	0.168247905996194
"P62301"	"40S ribosomal protein S13"	"Rps13"	270060000	153950000	274670000	265130000	190380000	169610000	0.13854603352689	0.412852226679045	0.449810084533487	0.700885579296007	0.667733850547689	0.429773371278479	0.41402841261235	4	2.37770806225332	0.0975256303366687	0.168923546231939	0.14230530052436	"Not Significant"	"Not Significant"	0.175396606792681	0.154352875523087
