"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.WT_Rep1"	"Intensity.WT_Rep2"	"Intensity.WT_Rep3"	"Mean_wt"	"Median_wt"	"logFC"	"Pvalue_limma"
868.50182	"P27773"	"Protein disulfide-isomerase A3"	"Pdia3"	73613000	78187000	39959000	63919666.6666667	73613000	-0.690595671823763	0.587023789821769
1442.679	"Q9D8W5"	"26S proteasome non-ATPase regulatory subunit 12"	"Psmd12"	13984000	11816000	2897400	9565800	11816000	-0.935992340522101	0.394410730194403
956.46372	"Q8CHT0"	"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial"	"Aldh4a1"	4413900	1549000	1041700	2334866.66666667	1549000	-0.123945181202513	0.906086009628955
1419.8086	"Q9R1J0"	"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating"	"Nsdhl"	6624700	4560500	1676200	4287133.33333333	4560500	-0.236975580801225	0.819483483642007
1686.7407	"Q9R0L6"	"Pericentriolar material 1 protein"	"Pcm1"	2332400	1450300	0	1260900	1450300	-0.201405527270991	0.84538283114533
1326.7031	"P18654"	"Ribosomal protein S6 kinase alpha-3"	"Rps6ka3"	0	1488000	482130	656710	482130	-0.140551806287682	0.890755024695206
2961.3992	"Q64514"	"Tripeptidyl-peptidase 2"	"Tpp2"	41791000	29464000	9868800	27041266.6666667	29464000	-0.378752204854164	0.716807476741502
943.46108	"Q8JZQ9"	"Eukaryotic translation initiation factor 3 subunit B"	"Eif3b"	0	4348700	1032200	1793633.33333333	1032200	-0.187714532379834	0.860578267619691
1400.6242	"Q8CGC7"	"Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase"	"Eprs"	11785000	4754100	1765900	6101666.66666667	4754100	-0.303325245153039	0.780222477210269
2047.095	"B2RY50"	"Armadillo repeat-containing protein 4"	"Armc4"	6436500	4485900	1364600	4095666.66666667	4485900	-1.59861263175697	0.144405957193363
1578.7348	"Q8BND3"	"WD repeat-containing protein 35"	"Wdr35"	8754400	4725500	2063200	5181033.33333333	4725500	-1.49728270876194	0.168074016669155
1182.5921	"P10630"	"Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed"	"Eif4a2"	18260000	16829000	5837500	13642166.6666667	16829000	-0.837737613003768	0.440971304951584
1287.7438	"Q3TYX3"	"SET and MYND domain-containing protein 5"	"Smyd5"	10670000	2192400	477890	4446763.33333333	2192400	-0.206116056877769	0.857413472326524
1890.9873	"A2AN08"	"E3 ubiquitin-protein ligase UBR4"	"Ubr4"	0	2296800	676550	991116.666666667	676550	-0.745882199768687	0.485963400059048
1162.5189	"P54726"	"UV excision repair protein RAD23 homolog A"	"Rad23a"	4886800	1480200	769060	2378686.66666667	1480200	-0.333472955692865	0.753350330401678
1564.7369	"Q8CG27"	"Actin-like protein 9"	"Actl9"	5159000	2674800	1094900	2976233.33333333	2674800	-0.705903482623095	0.503876634946577
1636.6689	"Q9DA97"	"Septin-14"	"Sept14"	8369600	5885800	2379900	5545100	5885800	-0.492329514207163	0.645194038543568
1234.5942	"P07901"	"Heat shock protein HSP 90-alpha"	"Hsp90aa1"	407340000	282030000	113060000	267476666.666667	282030000	-0.0173169337603961	0.986600604766497
1850.8621	"Q8CIG8"	"Protein arginine N-methyltransferase 5"	"Prmt5"	11914000	2984000	2020400	5639466.66666667	2984000	-0.60889511975325	0.570277554012709
1961.9946	"Q9CXI5"	"Mesencephalic astrocyte-derived neurotrophic factor"	"Manf"	59403000	49454000	23359000	44072000	49454000	-0.0785729938103864	0.939468266417108
2440.1242	"Q9D2H9"	"Dynein assembly factor 1, axonemal"	"Dnaaf1"	13581000	3939200	3250500	6923566.66666667	3939200	-1.24399147363635	0.252113713820084
2347.2035	"Q64435"	"UDP-glucuronosyltransferase 1-7C;UDP-glucuronosyltransferase 1-9;UDP-glucuronosyltransferase 1-2;UDP-glucuronosyltransferase 1-1;UDP-glucuronosyltransferase 1-6"	"Ugt1a7c;Ugt1a9;Ugt1a2;Ugt1a1;Ugt1a6"	71039000	4517300	1241800	25599366.6666667	4517300	-1.19718042374678	0.332236014405971
2689.3307	"Q8JZQ9"	"Eukaryotic translation initiation factor 3 subunit B"	"Eif3b"	8016900	3403300	0	3806733.33333333	3403300	-0.900012462330568	0.416191415235754
2471.1162	"Q9JKV1"	"Proteasomal ubiquitin receptor ADRM1"	"Adrm1"	5605100	2123700	1704800	3144533.33333333	2123700	-0.711425958213481	0.496284001509519
2583.217	"Q91Z31"	"Polypyrimidine tract-binding protein 2"	"Ptbp2"	35987000	12621000	5820200	18142733.3333333	12621000	-0.612945289788796	0.560236845870785
1401.681	"P32883"	"GTPase KRas;GTPase KRas, N-terminally processed"	"Kras"	2405300	4356000	0	2253766.66666667	2405300	-0.0723815011824541	0.943348525966655
849.3617	"P23116"	"Eukaryotic translation initiation factor 3 subunit A"	"Eif3a"	4347100	1379700	0	1908933.33333333	1379700	-0.111454075490438	0.915308631602425
1176.551	"Q0VGB7"	"Serine/threonine-protein phosphatase 4 regulatory subunit 2"	"Ppp4r2"	3134700	1867200	862760	1954886.66666667	1867200	-0.123111339022884	0.905371152343116
2361.0622	"Q8K310"	"Matrin-3"	"Matr3"	56081000	7124300	4276900	22494066.6666667	7124300	-2.53244479441671	0.0233374285065708
3888.6834	"P34022"	"Ran-specific GTPase-activating protein"	"Ranbp1"	121700000	37020000	24174000	60964666.6666667	37020000	-0.755678463554384	0.480548573228824
2951.3785	"Q9R0A0"	"Peroxisomal membrane protein PEX14"	"Pex14"	18076000	12111000	5013300	11733433.3333333	12111000	-0.924566122330444	0.401370924509633
1611.8144	"Q8BMS1"	"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase"	"Hadha"	0	23853000	8887900	10913633.3333333	8887900	-0.269043639648463	0.823026973356999
1058.5608	"O89079"	"Coatomer subunit epsilon"	"Cope"	3091900	2951900	969110	2337636.66666667	2951900	-0.166657292555039	0.875802184813835
1561.777	"O89079"	"Coatomer subunit epsilon"	"Cope"	0	1903200	1340400	1081200	1340400	-0.103884199450164	0.92006108351105
1658.6916	"Q9JJV2"	"Profilin-2"	"Pfn2"	3098200	2614800	1259200	2324066.66666667	2614800	-0.610747808536679	0.560289969072069
1855.935	"Q6NWV3"	"Intraflagellar transport protein 122 homolog"	"Ift122"	5248300	4994500	1560100	3934300	4994500	-0.287356242804946	0.779932054393378
789.3617	"Q6ZQ58"	"La-related protein 1"	"Larp1"	1033000	2804000	801840	1546280	1033000	-0.0648762914744315	0.949934764769209
750.33956	"Q99020"	"Heterogeneous nuclear ribonucleoprotein A/B"	"Hnrnpab"	2994900	5945700	2033800	3658133.33333333	2994900	-0.0339821276894319	0.974321465911828
815.41373	"Q3TTP0"	"SHC SH2 domain-binding protein 1-like protein"	"Shcbp1l"	23515000	4798400	2226100	10179833.3333333	4798400	-0.999428228525927	0.370773444605449
1400.5878	"Q99J09"	"Methylosome protein 50"	"Wdr77"	5329700	4940700	1681900	3984100	4940700	-0.0177942031562722	0.986189212773521
1396.5963	"Q8K1H1"	"Tudor domain-containing protein 7"	"Tdrd7"	2468200	1987000	848240	1767813.33333333	1987000	-0.683291723084406	0.505967889780055
1863.9228	"Q61823"	"Programmed cell death protein 4"	"Pdcd4"	3049900	5791000	2976000	3938966.66666667	3049900	-0.0798622885239394	0.93739600476341
1300.4844	"P60824"	"Cold-inducible RNA-binding protein"	"Cirbp"	45314000	29214000	9407100	27978366.6666667	29214000	-0.425618131169462	0.681961322338105
1295.563	"Q60718"	"Disintegrin and metalloproteinase domain-containing protein 2"	"Adam2"	23364000	12322000	4159400	13281800	12322000	-0.396653463669721	0.704626853751082
1595.7063	"P0DP28"	"Calmodulin-like protein 3"	"Calml3"	675400000	357510000	158730000	397213333.333333	357510000	-0.816033272901713	0.448901840740319
1535.7905	"Q9JM14"	"5(3)-deoxyribonucleotidase, cytosolic type"	"Nt5c"	9434400	8023100	3490100	6982533.33333333	8023100	-0.550746826384796	0.619189049794845
1511.6852	"Q9QXS1"	"Plectin"	"Plec"	2028300	5146600	2200200	3125033.33333333	2200200	-0.547032602039389	0.611084560526731
1810.9479	"P27786"	"Steroid 17-alpha-hydroxylase/17,20 lyase"	"Cyp17a1"	189450000	102750000	41466000	111222000	102750000	-5.41865511935165	5.88903574310531e-06
1535.5972	"Q8K310"	"Matrin-3"	"Matr3"	6147900	3817000	285900	3416933.33333333	3817000	-0.182501430938118	0.872474683879295
2817.1485	"Q8K310"	"Matrin-3"	"Matr3"	10368000	5044400	2233300	5881900	5044400	-0.295729237829918	0.779639841452224
3869.9224	"Q3TXS7"	"26S proteasome non-ATPase regulatory subunit 1"	"Psmd1"	0	15491000	4958600	6816533.33333333	4958600	-0.0170543361391861	0.987954094291628
1367.5576	"P0C913"	"Overexpressed in colon carcinoma 1 protein homolog"	""	2081200	1437300	610300	1376266.66666667	1437300	-0.298589588560878	0.771808827392639
1087.6489	"O88987"	"A-kinase anchor protein 3"	"Akap3"	19695000	13550000	4444000	12563000	13550000	-1.55026248997319	0.15885264867822
1975.0487	"P51557"	"Steroidogenic acute regulatory protein, mitochondrial"	"Star"	0	1799400	1030700	943366.666666667	1030700	-0.532206486017946	0.606752467060708
3240.5251	"Q8R2G4"	"Ecto-ADP-ribosyltransferase 3"	"Art3"	79508000	39174000	22140000	46940666.6666667	39174000	-1.9824307219508	0.0922449331207129
1116.5564	"Q8BVR0"	"Barrier-to-autointegration factor-like protein"	"Banf2"	12642000	9692300	3821800	8718700	9692300	-1.0364602345368	0.320214940210104
1551.7239	"P80315"	"T-complex protein 1 subunit delta"	"Cct4"	52002000	28737000	8340600	29693200	28737000	-1.1037784287208	0.321210110633463
849.37159	"P09103"	"Protein disulfide-isomerase"	"P4hb"	34542000	20440000	6844200	20608733.3333333	20440000	-0.377645232678027	0.750495733597346
949.44265	"Q9D8L5"	"Coiled-coil domain-containing protein 91"	"Ccdc91"	2314100	1466300	419880	1400093.33333333	1466300	-0.168450610705502	0.875237066353958
1580.8661	"F8VQ03"	""	"Adam3"	7231600	2447200	865910	3514903.33333333	2447200	-0.446286148224572	0.676930502202268
1996.9854	"O09061"	"Proteasome subunit beta type-1"	"Psmb1"	6141000	3490500	5309100	4980200	5309100	-0.898314276094163	0.397889423033011
1524.8512	"Q5H8C4"	"Vacuolar protein sorting-associated protein 13A"	"Vps13a"	5676700	2331500	895460	2967886.66666667	2331500	-0.694401029816663	0.519472833051579
1238.5779	"Q61584"	"Fragile X mental retardation syndrome-related protein 1"	"Fxr1"	23483000	10046000	3407900	12312300	10046000	-0.297082199582353	0.778074311581447
2640.366	"Q3UKJ7"	"WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed"	"Smu1"	15216000	9651600	3823400	9563666.66666667	9651600	-0.952717342117147	0.383097992452194
1750.9658	"Q64514"	"Tripeptidyl-peptidase 2"	"Tpp2"	9394500	6333600	2780700	6169600	6333600	-0.0269845807755918	0.979145229229752
1893.8542	"P27773"	"Protein disulfide-isomerase A3;Protein disulfide-isomerase A4"	"Pdia3;Pdia4"	11305000	9725300	2016100	7682133.33333333	9725300	-1.10303309062682	0.299302985398773
1039.6026	"Q9D9U4"	"Testis-expressed sequence 22 protein"	"Tex22"	6044700	5517700	1698800	4420400	5517700	-0.22587785099386	0.827317253192024
1596.8875	"Q8BHW2"	"Protein OSCP1"	"Oscp1"	2450900	2618800	1030400	2033366.66666667	2450900	-0.723229704698936	0.481487648057095
961.52328	"Q9Z129"	"ATP-dependent DNA helicase Q1"	"Recql"	2985700	3250400	0	2078700	2985700	-0.226147981168003	0.830048852504096
2059.0586	"Q8VEH6"	"COBW domain-containing protein 1"	"Cbwd1"	25651000	6397800	2157600	11402133.3333333	6397800	-0.194062150816146	0.857966150140221
1012.5917	"Q9JJZ2"	"Tubulin alpha-8 chain"	"Tuba8"	30561000	18381000	7702000	18881333.3333333	18381000	-0.690594652362634	0.509418599440373
2457.2825	"Q8BMF4"	"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial"	"Dlat"	13358000	2195000	6740300	7431100	6740300	-0.55919921747789	0.612152372222659
1748.8428	"P47753"	"F-actin-capping protein subunit alpha-1"	"Capza1"	7204900	4889500	1941200	4678533.33333333	4889500	-0.284933864159948	0.789233952496799
1985.0252	"P62281"	"40S ribosomal protein S11"	"Rps11"	19281000	3125000	3894500	8766833.33333333	3894500	-1.23398444665071	0.281603622004638
1605.8362	"Q61496"	"Probable ATP-dependent RNA helicase DDX4"	"Ddx4"	27707000	15763000	5681600	16383866.6666667	15763000	-0.143428842028728	0.889580229717137
1877.0159	"Q64435"	"UDP-glucuronosyltransferase 1-6"	"Ugt1a6"	15880000	6924200	3659900	8821366.66666667	6924200	-0.0299959680588745	0.976728670255067
2047.9885	"Q91YN1"	"Protein FAM118A"	"Fam118a"	0	957310	509950	489086.666666667	509950	-0.323585930005166	0.753579620905357
992.49271	"Q5SSW2"	"Proteasome activator complex subunit 4"	"Psme4"	3721500	2159300	697260	2192686.66666667	2159300	-0.547361004510875	0.600033809281872
1447.6653	"Q61999"	"Outer dense fiber protein 1"	"Odf1"	64488000	49088000	13426000	42334000	49088000	-1.9161964851553	0.0943619710684388
1836.9873	"Q99JY0"	"Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase"	"Hadhb"	105920000	24181000	8898900	46333300	24181000	-0.0308767414256178	0.977885612290865
1012.5805	"P27546"	"Microtubule-associated protein 4"	"Map4"	12615000	7560000	2420600	7531866.66666667	7560000	-0.610044034862741	0.591806023823075
4415.0776	"Q9WTQ5"	"A-kinase anchor protein 12"	"Akap12"	18041000	8563100	4765900	10456666.6666667	8563100	-0.688933827313711	0.528881568590388
800.46437	"O35900"	"U6 snRNA-associated Sm-like protein LSm2"	"Lsm2"	4460900	4914000	2102300	3825733.33333333	4460900	-0.259703717746921	0.80541312747412
924.48175	"Q9D9Q6"	"Calreticulin-3"	"Calr3"	7072000	4457200	1978100	4502433.33333333	4457200	-0.494528784363401	0.635795530590791
907.44397	"Q05A62"	"Dynein light chain 1, axonemal"	"Dnal1"	1942900	1668600	625470	1412323.33333333	1668600	-0.707303489168042	0.492256149532687
2299.9175	"Q3TTP0"	"SHC SH2 domain-binding protein 1-like protein"	"Shcbp1l"	29056000	15187000	4674600	16305866.6666667	15187000	-1.22873473146383	0.25586747895889
1874.6537	"Q9R0Q7"	"Prostaglandin E synthase 3"	"Ptges3"	7173100	3055100	624110	3617436.66666667	3055100	-0.408442672584906	0.704301869720499
895.40356	"Q91W39"	"Nuclear receptor coactivator 5"	"Ncoa5"	4119500	2438100	1118400	2558666.66666667	2438100	-0.600559808689104	0.566025900147052
1528.7046	"Q9CX34"	"Suppressor of G2 allele of SKP1 homolog"	"Sugt1"	1511300	9893100	4168800	5191066.66666667	4168800	-0.221372417805754	0.841519682070725
953.43419	"Q9DBF1"	"Alpha-aminoadipic semialdehyde dehydrogenase"	"Aldh7a1"	17916000	17453000	5671900	13680300	17453000	-1.39815724141087	0.20572488116314
1587.7933	"Q64433"	"10 kDa heat shock protein, mitochondrial"	"Hspe1"	2170800	4399000	598530	2389443.33333333	2170800	-0.3756444098351	0.720685367387412
1475.7984	"P20108"	"Thioredoxin-dependent peroxide reductase, mitochondrial"	"Prdx3"	26079000	11366000	2211800	13218933.3333333	11366000	-0.0525437859046924	0.964555251112458
2684.2244	"Q64467"	"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific"	"Gapdhs"	25387000	8226500	4869700	12827733.3333333	8226500	-1.12641558164749	0.300201744272622
960.50288	"Q6PER3"	"Microtubule-associated protein RP/EB family member 3"	"Mapre3"	13660000	6455800	2197800	7437866.66666667	6455800	-0.842664615183242	0.437157624134925
996.45124	"P00342"	"L-lactate dehydrogenase C chain"	"Ldhc"	397460000	163700000	62205000	207788333.333333	163700000	-0.553209077758897	0.599058205151184
2203.1195	"P97346"	"Nucleoredoxin"	"Nxn"	1325500	674940	0	666813.333333333	674940	-0.402466268677706	0.695343453499741
2656.3133	"Q91Z31"	"Polypyrimidine tract-binding protein 2"	"Ptbp2"	39011000	19042000	7384500	21812500	19042000	-0.0888054741995362	0.931957910637053
1106.5859	"Q149S1"	"Tektin-4"	"Tekt4"	6709300	4509900	1362400	4193866.66666667	4509900	-0.723808549414066	0.504744588138403
1649.7283	"Q9R0Q7"	"Prostaglandin E synthase 3"	"Ptges3"	0	4419500	1147600	1855700	1147600	-0.70938885982681	0.509339853999071
962.44978	"Q64520"	"Guanylate kinase"	"Guk1"	0	6675100	3083100	3252733.33333333	3083100	-1.37445694391498	0.201624172242637
1198.5982	"Q9QYJ3"	"DnaJ homolog subfamily B member 1"	"Dnajb1"	9312900	7733200	2562400	6536166.66666667	7733200	-0.0472726831995419	0.963424210285558
784.40792	"Q9DAN1"	"Protein disulfide-isomerase-like protein of the testis"	"Pdilt"	0	29838000	9310200	13049400	9310200	-0.502357973173761	0.664308299869404
908.39881	"Q60864"	"Stress-induced-phosphoprotein 1"	"Stip1"	18244000	7461000	2474400	9393133.33333333	7461000	-0.990691734580049	0.381282787939544
774.38718	"Q9JHU4"	"Cytoplasmic dynein 1 heavy chain 1"	"Dync1h1"	6437800	5164000	1848600	4483466.66666667	5164000	-1.59812211930435	0.138456038787011
3084.561	"Q8BKC5"	"Importin-5"	"Ipo5"	251040000	48475000	11355000	103623333.333333	48475000	-2.1021892707823	0.0992690299089762
3450.6833	"Q9Z2I9"	"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial"	"Sucla2"	20443000	6131500	2341200	9638566.66666667	6131500	-0.9575186925837	0.401535651059939
844.42905	"Q7TMK9"	"Heterogeneous nuclear ribonucleoprotein Q"	"Syncrip"	9636300	7023500	0	5553266.66666667	7023500	-0.181013587123378	0.866236371530489
1976.8932	"P19157"	"Glutathione S-transferase P 1"	"Gstp1"	16387000	43722000	28472000	29527000	28472000	-0.214150623563503	0.855517436682625
1532.7206	"O88487"	"Cytoplasmic dynein 1 intermediate chain 2"	"Dync1i2"	8440600	5726800	2157000	5441466.66666667	5726800	-1.01128592785849	0.342545131284281
1142.4775	"Q61584"	"Fragile X mental retardation syndrome-related protein 1"	"Fxr1"	4151800	7387100	1388800	4309233.33333333	4151800	-0.996424768887863	0.357953652030386
4086.7839	"Q9WTQ5"	"A-kinase anchor protein 12"	"Akap12"	15818000	6002700	3419300	8413333.33333333	6002700	-1.04889229920961	0.323361078855896
2489.0727	"P0DP28"	""	""	209560000	68754000	9615000	95976333.3333333	68754000	-0.0346365355783778	0.974698047790549
1592.8708	"Q9DAJ2"	"Tektin-1"	"Tekt1"	0	2265800	1041000	1102266.66666667	1041000	-0.930283520642977	0.364677824007967
1930.9789	"P52480"	"Pyruvate kinase PKM"	"Pkm"	17450000	12850000	3730900	11343633.3333333	12850000	-0.334841501079306	0.762694613848375
2087.08	"P52480"	"Pyruvate kinase PKM"	"Pkm"	108180000	48768000	31004000	62650666.6666667	48768000	-0.405041256162191	0.717589182154246
1467.5889	"Q78Y63"	"Phosducin-like protein 2"	"Pdcl2"	9505300	8263100	2416800	6728400	8263100	-0.911538832571581	0.392127985037847
1541.6423	"O09046"	"L-amino-acid oxidase"	"Il4i1"	4090800	2985500	811080	2629126.66666667	2985500	-0.473797291448475	0.655298399289979
1880.802	"Q8C6E0"	"Cilia- and flagella-associated protein 36"	"Cfap36"	41873000	18733000	8544800	23050266.6666667	18733000	-0.813561396381798	0.447560112671724
1288.5459	"Q99MD9"	"Nuclear autoantigenic sperm protein"	"Nasp"	62170000	36356000	14027000	37517666.6666667	36356000	-0.182173579019464	0.860277460479982
788.42798	"Q99JF8"	"PC4 and SFRS1-interacting protein"	"Psip1"	15163000	0	3109400	6090800	3109400	-0.231714044715086	0.834897800334846
3310.5268	"P68372"	"Tubulin beta-4B chain;Tubulin beta-5 chain;Tubulin beta-4A chain"	"Tubb4b;Tubb5;Tubb4a"	492470000	295920000	180630000	323006666.666667	295920000	-0.809041843196321	0.450825181173116
1149.5455	"Q8R0Y6"	"Cytosolic 10-formyltetrahydrofolate dehydrogenase"	"Aldh1l1"	10386000	3686900	1326200	5133033.33333333	3686900	-0.793816645854277	0.451925155985751
955.4651	"P0DP28"	"Calmodulin-like protein 3"	"Calml3"	832520000	540740000	235490000	536250000	540740000	-0.33047804409099	0.747322535198409
1843.884	"P0DP28"	""	""	62922000	14370000	31440000	36244000	31440000	-0.623286952994459	0.547310388158187
2988.5709	"Q62148"	"Retinal dehydrogenase 2"	"Aldh1a2"	47271000	3872800	2158100	17767300	3872800	-0.764555092522807	0.515282025741575
2967.4726	"Q9CRC9"	"Glucosamine-6-phosphate isomerase 2"	"Gnpda2"	0	5657000	3656800	3104600	3656800	-0.296777875015699	0.781382950936644
2006.8263	"Q922B2"	"Aspartate--tRNA ligase, cytoplasmic"	"Dars"	6575300	2195400	741000	3170566.66666667	2195400	-0.0613597202706625	0.955102816969748
1909.0058	"Q9EPU0"	"Regulator of nonsense transcripts 1"	"Upf1"	11161000	6396600	2329900	6629166.66666667	6396600	-0.614508127476827	0.569081753638506
1904.8422	"Q9D051"	"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"	"Pdhb"	207070000	51071000	26595000	94912000	51071000	-1.15468962692129	0.289579951085886
858.45593	"Q9Z2W0"	"Aspartyl aminopeptidase"	"Dnpep"	49251000	10013000	0	19754666.6666667	10013000	-0.280282431554551	0.825874126749545
1582.6999	"Q5H8C4"	"Vacuolar protein sorting-associated protein 13A"	"Vps13a"	5481700	2778400	851410	3037170	2778400	-0.62382500068497	0.565347712833587
